Date,oil,dxy,nokusd,eurusd,gbpusd
8/4/1987,20.55,101.03,6.8932,0.9115,0.6367
8/5/1987,19.7,100.66,6.855,0.9058,0.6341
8/6/1987,19.8,100.83,6.8568,0.908,0.6347
8/7/1987,19.6,101.29,6.892,0.9128,0.6388
8/10/1987,19.5,101.29,6.9023,0.912,0.6378
8/11/1987,19.4,101.35,6.9046,0.9096,0.6365
8/12/1987,19.55,101.2,6.8872,0.9114,0.6329
8/13/1987,19.55,101.11,6.869,0.9117,0.6331
8/14/1987,19.3,100.51,6.8351,0.9031,0.6293
8/17/1987,18.9,100.29,6.8324,0.9026,0.6283
8/18/1987,18.75,98.83,6.7513,0.8897,0.6194
8/19/1987,18.6,98.22,6.73,0.8895,0.6192
8/20/1987,18.4,98.35,6.713,0.8873,0.6177
8/21/1987,18.3,97.27,6.6871,0.8816,0.6137
8/24/1987,17.3,97.38,6.6775,0.8771,0.6131
8/25/1987,17.7,97.89,6.688,0.882,0.6179
8/26/1987,18.05,97.81,6.6902,0.8804,0.6182
8/27/1987,18.15,97,6.6626,0.8754,0.6139
8/28/1987,18.65,97.09,6.6695,0.8746,0.6133
8/31/1987,18.65,97.32,6.6758,0.8731,0.6122
9/1/1987,18.5,96.98,6.6566,0.8744,0.6099
9/2/1987,18.5,96.31,6.6135,0.87,0.6059
9/3/1987,18.2,96.22,6.5894,0.8664,0.6033
9/4/1987,18.2,96.45,6.5935,0.8687,0.605
9/7/1987,18.2,NA,6.5865,0.8654,0.6022
9/8/1987,17.65,96.14,6.5835,0.8642,0.6024
9/9/1987,17.8,96.67,6.5995,0.8669,0.6051
9/10/1987,18.2,96.84,6.6235,0.872,0.6079
9/11/1987,18.15,97.01,6.5915,0.8687,0.605
9/14/1987,18.2,97.48,6.672,0.8786,0.6118
9/15/1987,18.6,97.14,6.6515,0.874,0.6086
9/16/1987,18.55,97.25,6.6435,0.8719,0.6072
9/17/1987,18.45,97.15,6.6425,0.8737,0.6072
9/18/1987,18.35,96.71,6.6175,0.8687,0.6037
9/21/1987,18.35,97,6.636,0.8711,0.6066
9/22/1987,18.4,97.46,6.6505,0.8737,0.6085
9/23/1987,18.55,97.52,6.6565,0.8772,0.6092
9/24/1987,18.7,97.34,6.659,0.8769,0.6107
9/25/1987,18.6,97.4,6.665,0.8745,0.609
9/28/1987,18.65,97.63,6.666,0.8784,0.609
9/29/1987,18.5,98.35,6.7075,0.8839,0.6143
9/30/1987,18.7,98.57,6.7104,0.8844,0.6146
10/1/1987,18.6,98.42,6.739,0.8906,0.6198
10/2/1987,18.8,98.64,6.7215,0.8874,0.6167
10/5/1987,18.95,98.42,6.73,0.8866,0.6161
10/6/1987,18.75,98.09,6.71,0.8817,0.6127
10/7/1987,18.55,97.65,6.6685,0.8774,0.6098
10/8/1987,18.65,97.14,6.656,0.877,0.6088
10/9/1987,18.65,96.85,6.641,0.8742,0.6064
10/12/1987,18.65,96.99,6.6275,0.8714,0.6044
10/13/1987,18.6,97.34,6.6554,0.8759,0.6075
10/14/1987,18.8,96.7,6.615,0.8714,0.6044
10/15/1987,18.8,96.6,6.59,0.8665,0.601
10/16/1987,18.95,96.33,6.5998,0.8667,0.6011
10/19/1987,19.1,95.36,6.5269,0.8566,0.5949
10/20/1987,18.75,97.07,6.62,0.8706,0.6046
10/21/1987,19.05,97.32,6.6255,0.8698,0.604
10/22/1987,19.2,97.3,6.6365,0.8714,0.6051
10/23/1987,19,95.68,6.5707,0.8582,0.5959
10/26/1987,18.8,95.43,6.56,0.8531,0.5924
10/27/1987,18.8,94.83,6.5491,0.8493,0.5898
10/28/1987,18.9,93.7,6.5232,0.8428,0.5853
10/29/1987,18.8,93.84,6.545,0.8358,0.5804
10/30/1987,18.75,93.65,6.578,0.8386,0.5807
11/2/1987,18.6,92.83,6.4962,0.8307,0.5749
11/3/1987,18.45,93.09,6.4658,0.83,0.5744
11/4/1987,18.2,92.66,6.4468,0.8255,0.5713
11/5/1987,18,91.22,6.3632,0.8138,0.5612
11/6/1987,18.1,91.09,6.3525,0.8135,0.561
11/9/1987,17.7,90.51,6.3155,0.8116,0.5574
11/10/1987,18,90.65,6.3671,0.8101,0.5602
11/11/1987,18,91.12,6.383,0.8126,0.562
11/12/1987,18,91.67,6.4347,0.8193,0.5674
11/13/1987,17.9,91.73,6.4083,0.8156,0.5648
11/16/1987,17.85,92.69,6.4601,0.8282,0.5736
11/17/1987,17.6,91.71,6.4365,0.8194,0.5679
11/18/1987,17.4,91.46,6.4281,0.8141,0.5642
11/19/1987,17.6,91.31,6.4246,0.8111,0.5621
11/20/1987,17.75,91.26,6.415,0.8109,0.562
11/23/1987,17.95,90.94,6.4325,0.8068,0.5591
11/24/1987,17.95,90.99,6.4826,0.8146,0.5645
11/25/1987,17.8,90.81,6.4082,0.8037,0.5569
11/26/1987,17.8,NA,6.426,0.8074,0.5574
11/27/1987,17.95,90,6.43,0.803,0.5537
11/30/1987,17.85,89.15,6.3813,0.7938,0.5463
12/1/1987,17.75,90.05,6.4102,0.797,0.5493
12/2/1987,17.65,90,6.4118,0.7994,0.551
12/3/1987,17.9,90.31,6.4214,0.8041,0.5542
12/4/1987,18,90.47,6.4414,0.807,0.5562
12/7/1987,17.8,90.78,6.475,0.8086,0.5571
12/8/1987,17.65,90.33,6.47,0.8072,0.5563
12/9/1987,17.5,90.16,6.4235,0.8043,0.5543
12/10/1987,17.7,88.78,6.3755,0.7938,0.547
12/11/1987,17.75,88.54,6.361,0.7892,0.5439
12/14/1987,16.7,88.48,6.349,0.7899,0.5444
12/15/1987,16,88.58,6.3705,0.7914,0.5454
12/16/1987,16,88.27,6.392,0.7914,0.5454
12/17/1987,15.2,87.71,6.3658,0.791,0.5451
12/18/1987,15.6,88.56,6.3983,0.7947,0.5477
12/21/1987,15.9,88.22,6.3885,0.794,0.5472
12/22/1987,16.6,88.15,6.3776,0.7929,0.5464
12/23/1987,17.4,88.52,6.3893,0.7967,0.5491
12/24/1987,18.15,88.11,6.374,0.7886,0.5456
12/25/1987,18.15,NA,6.374,0.7886,0.5456
12/28/1987,18.15,86.8,6.275,0.7769,0.5375
12/29/1987,18.05,86.68,6.2694,0.781,0.5383
12/30/1987,18.4,86.64,6.2664,0.7801,0.5376
12/31/1987,18,85.42,6.2244,0.7629,0.5305
1/1/1988,18,NA,6.2244,0.7629,0.5305
1/4/1988,18.3,86.06,6.221,0.7685,0.534
1/5/1988,18.65,88.42,6.3009,0.7873,0.5471
1/6/1988,17.65,89.09,6.3778,0.7993,0.5539
1/7/1988,17.3,89.17,6.338,0.795,0.551
1/8/1988,16.85,89,6.341,0.7997,0.5542
1/11/1988,16.65,88.79,6.319,0.7922,0.549
1/12/1988,15.9,88.38,6.3517,0.7922,0.549
1/13/1988,16.2,88.5,6.305,0.7903,0.5476
1/14/1988,16.2,88.19,6.3228,0.7939,0.5502
1/15/1988,16.55,90.75,6.4096,0.8111,0.5621
1/18/1988,16.8,90.45,6.439,0.8143,0.5643
1/19/1988,17,90.22,6.4108,0.8128,0.5631
1/20/1988,16.7,89.31,6.3483,0.8046,0.5582
1/21/1988,17.05,89.52,6.347,0.8057,0.5568
1/22/1988,16.65,89.69,6.37,0.8093,0.561
1/25/1988,16.55,90.27,6.3874,0.8146,0.5645
1/26/1988,16.35,90.01,6.375,0.8128,0.5647
1/27/1988,16.25,89.76,6.3435,0.8104,0.5616
1/28/1988,16.1,89.63,6.3525,0.81,0.5613
1/29/1988,16.25,90.34,6.374,0.8153,0.565
2/1/1988,16.05,90.85,6.406,0.8183,0.5688
2/2/1988,16.15,90.36,6.3864,0.8134,0.5655
2/3/1988,16,90.8,6.38,0.8157,0.5655
2/4/1988,16.24,90.5,6.3998,0.8177,0.5669
2/5/1988,16.15,91.15,6.41,0.8217,0.5696
2/8/1988,16.85,91.14,6.4105,0.8247,0.5701
2/9/1988,16.8,91.07,6.4326,0.8228,0.5726
2/10/1988,16.4,90.78,6.4033,0.819,0.5675
2/11/1988,16.4,90.88,6.4282,0.8201,0.5683
2/12/1988,16.05,91.85,6.4729,0.8293,0.5747
2/15/1988,16.05,NA,6.4529,0.8273,0.5727
2/16/1988,15.95,91.58,6.4586,0.8248,0.5716
2/17/1988,16.05,91.36,6.4261,0.825,0.5709
2/18/1988,15.65,91.72,6.4322,0.8272,0.5732
2/19/1988,15.65,91.56,6.427,0.824,0.571
2/22/1988,15.65,91.05,6.4025,0.8185,0.5672
2/23/1988,15.65,90.85,6.3793,0.8171,0.5663
2/24/1988,15.45,90.87,6.3708,0.8183,0.5671
2/25/1988,14.95,90.79,6.3433,0.8125,0.5631
2/26/1988,14.65,90.53,6.3725,0.8136,0.5639
2/29/1988,14.7,90.53,6.352,0.8141,0.5642
3/1/1988,14.25,90.44,6.3425,0.812,0.5627
3/2/1988,13.95,90.86,6.3622,0.8193,0.5643
3/3/1988,14.05,90.81,6.3795,0.8201,0.5656
3/4/1988,14.05,90.56,6.3832,0.8171,0.5635
3/7/1988,13.8,89.77,6.3215,0.798,0.5504
3/8/1988,13.8,89.35,6.3028,0.801,0.543
3/9/1988,13.9,89.32,6.3116,0.8013,0.5414
3/10/1988,14.75,89.38,6.3328,0.8066,0.5424
3/11/1988,14.95,89.02,6.3146,0.8023,0.5395
3/14/1988,14.35,89.08,6.3181,0.8047,0.5411
3/15/1988,14.3,89.34,6.3325,0.8014,0.5389
3/16/1988,14.6,89.52,6.3425,0.8038,0.5405
3/17/1988,14.45,90.38,6.3615,0.7911,0.5448
3/18/1988,14.9,90.51,6.364,0.8225,0.5487
3/21/1988,15.4,90.1,6.3543,0.8207,0.5475
3/22/1988,14.35,90.2,6.3765,0.8187,0.5461
3/23/1988,15.2,90.07,6.3582,0.8162,0.5445
3/24/1988,15.55,89.4,6.318,0.8138,0.5429
3/25/1988,15.35,89.35,6.2995,0.8164,0.5447
3/28/1988,15.6,88.29,6.2671,0.807,0.5384
3/29/1988,15.55,88.7,6.2604,0.802,0.535
3/30/1988,15.75,88.45,6.2767,0.8015,0.535
3/31/1988,15.8,88.3,6.245,0.795,0.5304
4/1/1988,15.8,NA,6.23,0.7942,0.5298
4/4/1988,15.8,88.16,6.217,0.7927,0.5288
4/5/1988,15.6,88.84,6.2477,0.798,0.5323
4/6/1988,15.4,89.4,6.2385,0.804,0.5325
4/7/1988,15.45,89.26,6.2792,0.809,0.5358
4/8/1988,15.6,89.14,6.2615,0.8047,0.5329
4/11/1988,16.25,89.58,6.2805,0.8134,0.5386
4/12/1988,16.5,89.83,6.2696,0.8158,0.5402
4/13/1988,16.6,90.04,6.2721,0.8209,0.5436
4/14/1988,16.8,88.44,6.2077,0.8051,0.5332
4/15/1988,16.95,88.31,6.1855,0.7992,0.5292
4/18/1988,17.5,88.32,6.1482,0.7965,0.5253
4/19/1988,17.05,88.55,6.159,0.8007,0.528
4/20/1988,16.8,88.52,6.1525,0.8005,0.5278
4/21/1988,17.1,88.58,6.137,0.7986,0.5266
4/22/1988,17.2,88.89,6.1605,0.8045,0.5291
4/25/1988,17.15,88.99,6.1816,0.8117,0.5335
4/26/1988,17.2,89.03,6.1779,0.811,0.533
4/27/1988,17.45,88.97,6.1725,0.811,0.533
4/28/1988,17,88.79,6.1484,0.811,0.533
4/29/1988,16.6,89.16,6.1615,0.81,0.5323
5/2/1988,16.6,89.16,6.18,0.8136,0.5348
5/3/1988,16.1,89.25,6.1665,0.8099,0.534
5/4/1988,16.1,89.2,6.1728,0.8129,0.536
5/5/1988,16.3,89.48,6.1567,0.8125,0.5358
5/6/1988,16.45,89.3,6.167,0.8142,0.5369
5/9/1988,16.56,89.24,6.1655,0.8064,0.5318
5/10/1988,16.4,89.05,6.1478,0.8058,0.5313
5/11/1988,16.55,89.14,6.1391,0.8041,0.5302
5/12/1988,16.4,89.15,6.1435,0.8047,0.5306
5/13/1988,16.55,89.19,6.1475,0.8022,0.529
5/16/1988,16.8,89.4,6.1555,0.8103,0.5292
5/17/1988,16.75,90.25,6.1949,0.8214,0.5365
5/18/1988,16.55,89.99,6.2005,0.8229,0.5375
5/19/1988,16.55,89.95,6.1865,0.8203,0.5358
5/20/1988,16.6,89.95,6.1882,0.8216,0.5366
5/23/1988,16.5,89.86,6.19,0.8196,0.5353
5/24/1988,16.5,89.81,6.1777,0.8196,0.5353
5/25/1988,16.3,90.03,6.1865,0.8211,0.5363
5/26/1988,16.25,90.07,6.2226,0.824,0.5382
5/27/1988,16.3,90.48,6.2166,0.8244,0.5385
5/30/1988,16.3,NA,6.2433,0.8291,0.5416
5/31/1988,16.2,91.09,6.2465,0.8327,0.5439
6/1/1988,16.25,91.11,6.2728,0.8302,0.5482
6/2/1988,16.4,91.22,6.3098,0.8516,0.5562
6/3/1988,16.5,91.3,6.3125,0.8314,0.5556
6/6/1988,16.4,90.93,6.279,0.8281,0.5546
6/7/1988,16.35,90.63,6.2383,0.8248,0.551
6/8/1988,16.25,91.01,6.221,0.8282,0.5507
6/9/1988,16.25,90.52,6.269,0.829,0.5517
6/10/1988,15.95,90.82,6.2935,0.8281,0.5502
6/13/1988,15.45,90.94,6.3105,0.8309,0.5507
6/14/1988,15.8,92.02,6.3331,0.8414,0.5594
6/15/1988,15.7,92.21,6.36,0.8438,0.5599
6/16/1988,15.4,91.97,6.3525,0.8427,0.5598
6/17/1988,15.45,92.05,6.3635,0.8449,0.561
6/20/1988,15.2,92.33,6.3639,0.846,0.5599
6/21/1988,15.2,92.18,6.3695,0.8457,0.5601
6/22/1988,15.15,93.42,6.4133,0.8543,0.5647
6/23/1988,15.25,93.45,6.4527,0.8615,0.569
6/24/1988,15.3,94.92,6.5527,0.8711,0.5792
6/27/1988,14.95,95.43,6.6118,0.8765,0.5882
6/28/1988,14.85,95.16,6.5465,0.8721,0.5814
6/29/1988,14.85,95.6,6.6144,0.8792,0.5848
6/30/1988,14.25,95.41,6.6425,0.8758,0.586
7/1/1988,14.05,95.89,6.658,0.8774,0.5881
7/4/1988,14.05,NA,6.685,0.8803,0.594
7/5/1988,14.05,95.81,6.6606,0.8755,0.5853
7/6/1988,14.4,95.63,6.6355,0.8788,0.5839
7/7/1988,15.55,95.43,6.5876,0.8732,0.5817
7/8/1988,15.1,96.36,6.6365,0.8818,0.5879
7/11/1988,14.5,96.56,6.7025,0.8901,0.5922
7/12/1988,14.05,96.14,6.689,0.8838,0.5898
7/13/1988,14.1,96.33,6.7105,0.8875,0.5914
7/14/1988,14.1,96.7,6.7095,0.8905,0.5917
7/15/1988,14.05,98.13,6.7964,0.9035,0.6015
7/18/1988,15.1,97.95,6.8395,0.9051,0.599
7/19/1988,15.05,96.76,6.7975,0.8952,0.5901
7/20/1988,15.3,96.69,6.7476,0.8896,0.5853
7/21/1988,15.6,95.74,6.696,0.8835,0.5795
7/22/1988,15.75,95.28,6.65,0.8775,0.5752
7/25/1988,15.8,96.43,6.675,0.8839,0.5774
7/26/1988,15.4,96.73,6.745,0.8917,0.5836
7/27/1988,15.45,96.11,6.709,0.8875,0.5785
7/28/1988,15.8,96.81,6.7406,0.8928,0.5797
7/29/1988,15.75,97.53,6.771,0.8977,0.5845
8/1/1988,15.65,97.01,6.7925,0.8987,0.5833
8/2/1988,15.45,97.39,6.789,0.9004,0.5857
8/3/1988,14.95,97.28,6.7885,0.8989,0.5846
8/4/1988,14.55,97.5,6.8,0.9008,0.5845
8/5/1988,14.8,98.22,6.8435,0.9097,0.5905
8/8/1988,15.45,98.39,6.8765,0.908,0.5894
8/9/1988,15.35,99.33,6.9275,0.9181,0.5935
8/10/1988,15.35,98.86,6.9646,0.9123,0.5922
8/11/1988,15.05,97.82,6.9175,0.9056,0.5879
8/12/1988,15.15,97.93,6.8825,0.902,0.5836
8/15/1988,14.75,97.83,6.901,0.9021,0.5845
8/16/1988,14.85,98.16,6.851,0.8995,0.5811
8/17/1988,14.9,99.04,6.9412,0.9147,0.5902
8/18/1988,14.9,98.61,6.9246,0.9123,0.5881
8/19/1988,14.95,98.53,6.9175,0.9089,0.5875
8/22/1988,15.1,98.85,7.0017,0.9227,0.5972
8/23/1988,14.95,99.26,6.9625,0.9148,0.5947
8/24/1988,14.95,98.2,6.9396,0.9127,0.5959
8/25/1988,14.7,97.55,6.8765,0.8986,0.5896
8/26/1988,14.55,97.49,6.8725,0.8961,0.5914
8/29/1988,14.55,98.07,6.9075,0.8995,0.5935
8/30/1988,14.5,97.88,6.8991,0.8999,0.5915
8/31/1988,14.55,98.42,6.9204,0.9038,0.5942
9/1/1988,14.35,98.43,6.9415,0.9066,0.5977
9/2/1988,13.9,97.54,6.9199,0.8972,0.5958
9/5/1988,13.9,NA,6.8835,0.8961,0.5935
9/6/1988,13.65,97.01,6.8435,0.8884,0.5867
9/7/1988,13.35,96.83,6.8735,0.8903,0.587
9/8/1988,13.25,97,6.8955,0.8984,0.5893
9/9/1988,13.3,97.21,6.8875,0.8913,0.5893
9/12/1988,12.7,97.05,6.8585,0.8917,0.5898
9/13/1988,13.25,97.13,6.8685,0.892,0.5894
9/14/1988,14,98.19,6.9093,0.9047,0.5966
9/15/1988,13.75,98.07,6.9235,0.9044,0.5958
9/16/1988,13.55,98.03,6.9235,0.9051,0.5968
9/19/1988,13.25,97.73,6.9115,0.9021,0.5961
9/20/1988,13.4,97.7,6.8836,0.9005,0.5935
9/21/1988,13.35,97.98,6.9076,0.9035,0.597
9/22/1988,13.4,98.22,6.9325,0.9063,0.5997
9/23/1988,13.3,98.12,6.9235,0.9048,0.5981
9/26/1988,13.25,98.38,6.9435,0.9082,0.5999
9/27/1988,12.7,98.25,6.9345,0.9069,0.5963
9/28/1988,12.75,98.02,6.9345,0.9044,0.5929
9/29/1988,12.5,98.29,6.9335,0.9064,0.5944
9/30/1988,12.05,97.69,6.9202,0.9004,0.591
10/3/1988,11.7,97.31,6.8889,0.8968,0.5886
10/4/1988,11.5,97.36,6.8705,0.8954,0.5891
10/5/1988,11.1,97.41,6.8805,0.8974,0.5896
10/6/1988,11.35,97.51,6.8935,0.8982,0.59
10/7/1988,11.4,97.33,6.8855,0.8978,0.5891
10/10/1988,11.95,96.87,6.8585,0.8946,0.5839
10/11/1988,12.35,96.69,6.8295,0.8917,0.5821
10/12/1988,12.35,95.61,6.7925,0.8856,0.5777
10/13/1988,12.6,94.8,6.719,0.8774,0.5727
10/14/1988,13.1,94.37,6.7185,0.8746,0.5698
10/17/1988,13.55,94.48,6.6892,0.8751,0.5716
10/18/1988,12.95,94.46,6.6849,0.8736,0.5721
10/19/1988,13.35,94.67,6.6905,0.8732,0.5713
10/20/1988,13.65,94.22,6.663,0.8687,0.5674
10/21/1988,13.4,93.39,6.636,0.8621,0.5675
10/24/1988,12.25,93.8,6.6575,0.8636,0.5708
10/25/1988,12.1,93.99,6.6776,0.8633,0.5701
10/26/1988,12.2,93.14,6.6264,0.8594,0.5683
10/27/1988,12.3,93.22,6.622,0.8563,0.5653
10/28/1988,12.7,93.04,6.6252,0.858,0.5655
10/31/1988,12.5,93.76,6.6375,0.8601,0.5655
11/1/1988,12.45,93.59,6.635,0.8626,0.5659
11/2/1988,12.55,92.89,6.6165,0.8593,0.5634
11/3/1988,12.8,93.18,6.6165,0.8555,0.5616
11/4/1988,12.95,93.8,6.67,0.866,0.5664
11/7/1988,13,93.24,6.6474,0.8602,0.5634
11/8/1988,12.75,93.65,6.646,0.8629,0.565
11/9/1988,12.75,92.44,6.5975,0.8506,0.5587
11/10/1988,13.05,92.21,6.5993,0.8493,0.5577
11/11/1988,13.1,91.53,6.5565,0.8377,0.551
11/14/1988,13.05,91.99,6.62,0.8423,0.5529
11/15/1988,12.95,91.8,6.6025,0.8416,0.5528
11/16/1988,12.65,90.83,6.5309,0.8332,0.5488
11/17/1988,12.1,90.97,6.5715,0.8345,0.5487
11/18/1988,12.1,91.43,6.58,0.8378,0.5504
11/21/1988,12.15,90.84,6.5392,0.8337,0.5481
11/22/1988,13.25,90.4,6.5048,0.8297,0.5454
11/23/1988,12.9,90.32,6.4871,0.8277,0.5442
11/24/1988,12.9,NA,6.4845,0.8282,0.5447
11/25/1988,14.7,90.12,6.4785,0.828,0.5422
11/28/1988,14.6,90.83,6.5033,0.8365,0.545
11/29/1988,14.15,90.74,6.5104,0.8338,0.5419
11/30/1988,14.25,90.53,6.4825,0.8345,0.5405
12/1/1988,14.9,90.5,6.4805,0.8337,0.5397
12/2/1988,14.75,90.06,6.4696,0.8313,0.5384
12/5/1988,14.65,90.17,6.4255,0.8279,0.5345
12/6/1988,14.4,90.75,6.4295,0.8316,0.5356
12/7/1988,14.65,91.9,6.5662,0.8471,0.5453
12/8/1988,15.05,90.81,6.4657,0.8375,0.5394
12/9/1988,14.9,90.84,6.4374,0.8346,0.5404
12/12/1988,14.85,91.11,6.4628,0.8375,0.5433
12/13/1988,14.85,91.62,6.4753,0.8416,0.5469
12/14/1988,15.05,91.08,6.4572,0.8367,0.5457
12/15/1988,15.15,91.94,6.4775,0.8372,0.5463
12/16/1988,15.15,92.09,6.5315,0.8497,0.5519
12/19/1988,14.95,92.14,6.5396,0.848,0.5489
12/20/1988,14.9,92.99,6.5582,0.8536,0.5529
12/21/1988,15.25,92.48,6.5525,0.8536,0.5533
12/22/1988,15.26,92.61,6.5633,0.8553,0.5558
12/23/1988,15.3,92.66,6.568,0.8555,0.5554
12/26/1988,15.3,NA,6.5665,0.8536,0.5542
12/27/1988,15.3,92.8,6.5675,0.8544,0.5546
12/28/1988,16,93.37,6.6268,0.8635,0.5605
12/29/1988,15.95,93.24,6.5855,0.8603,0.5583
12/30/1988,15.8,92.5,6.5683,0.8519,0.5529
1/2/1989,15.8,NA,6.54,0.8517,0.5527
1/3/1989,16.45,92.17,6.499,0.8487,0.5485
1/4/1989,16.5,92.98,6.5661,0.8584,0.5528
1/5/1989,16.6,93.59,6.6048,0.8625,0.5566
1/6/1989,17.1,94.36,6.6425,0.8711,0.5621
1/9/1989,17.25,94.5,6.6715,0.878,0.5667
1/10/1989,17.1,95.09,6.6844,0.8808,0.5671
1/11/1989,17.15,94.55,6.6487,0.8765,0.5607
1/12/1989,16.4,94.63,6.6363,0.8756,0.5599
1/13/1989,16.7,95.32,6.6585,0.8782,0.5615
1/16/1989,16.95,96.01,6.7375,0.89,0.5679
1/17/1989,17.15,95.62,6.7204,0.8884,0.5661
1/18/1989,17.3,96.58,6.7556,0.8965,0.5692
1/19/1989,17.65,95.83,6.7605,0.8961,0.5711
1/20/1989,17.65,95.09,6.6984,0.8855,0.5664
1/23/1989,17.05,94.94,6.6833,0.8829,0.5639
1/24/1989,16.7,95.25,6.6775,0.8835,0.5655
1/25/1989,17.4,95.05,6.6895,0.8828,0.5643
1/26/1989,17.65,95.46,6.6835,0.884,0.564
1/27/1989,17.2,96.19,6.7206,0.8904,0.568
1/30/1989,16.8,96.03,6.7216,0.891,0.5677
1/31/1989,16.65,96.77,6.7506,0.8974,0.5708
2/1/1989,16.3,96.58,6.7474,0.8946,0.57
2/2/1989,16.65,96.8,6.7476,0.8949,0.5713
2/3/1989,16.8,96.74,6.786,0.9018,0.5744
2/6/1989,16.5,96.61,6.7765,0.9006,0.5767
2/7/1989,16.5,96.59,6.7475,0.8944,0.5732
2/8/1989,16.7,96.49,6.7635,0.8975,0.5734
2/9/1989,16.9,95.65,6.7245,0.8916,0.57
2/10/1989,16.85,96.38,6.7253,0.8926,0.5702
2/13/1989,15.85,96.17,6.744,0.8966,0.5716
2/14/1989,16.1,95.21,6.7322,0.8866,0.5656
2/15/1989,16.05,95.01,6.6838,0.8845,0.5643
2/16/1989,16.45,95,6.6925,0.8844,0.5648
2/17/1989,16.1,94.9,6.6605,0.8808,0.5631
2/20/1989,16.1,NA,6.6807,0.8843,0.5664
2/21/1989,16.8,95.49,6.7024,0.8862,0.5713
2/22/1989,16.55,95.24,6.6766,0.8814,0.5711
2/23/1989,16.8,94.53,6.6739,0.8761,0.5675
2/24/1989,16.85,94.66,6.6728,0.8859,0.5705
2/27/1989,17.3,94.89,6.6786,0.8757,0.5734
2/28/1989,17.15,94.9,6.6934,0.877,0.5731
3/1/1989,17.25,95.67,6.728,0.8858,0.5799
3/2/1989,17.7,96.01,6.7343,0.8878,0.58
3/3/1989,18.1,95.78,6.7305,0.8871,0.5807
3/6/1989,18.15,96.21,6.7499,0.8909,0.5809
3/7/1989,18.15,96.27,6.7533,0.8927,0.5806
3/8/1989,17.9,96.62,6.7892,0.8928,0.5814
3/9/1989,18.15,96.34,6.7802,0.8951,0.5822
3/10/1989,18.2,96.49,6.7794,0.8955,0.5829
3/13/1989,18.35,96.84,6.7976,0.8985,0.5841
3/14/1989,18.7,96.44,6.7785,0.8918,0.5796
3/15/1989,18.45,96.99,6.7981,0.8981,0.5819
3/16/1989,18.4,96.89,6.8073,0.8969,0.5821
3/17/1989,18.7,97.31,6.8092,0.9013,0.5836
3/20/1989,18.75,96.93,6.8034,0.9014,0.5841
3/21/1989,19.05,96.99,6.7998,0.8985,0.5811
3/22/1989,19.2,96.84,6.7896,0.8983,0.5806
3/23/1989,19.5,96.99,6.7922,0.8985,0.5814
3/24/1989,19.5,NA,6.7948,0.8995,0.5821
3/27/1989,19.5,97.61,6.8025,0.9006,0.5828
3/28/1989,19.3,98.24,6.8434,0.9079,0.5922
3/29/1989,19.35,98.14,6.8628,0.9088,0.5914
3/30/1989,19.9,98.14,6.8605,0.9094,0.5935
3/31/1989,20.4,98.14,6.878,0.9101,0.5924
4/3/1989,19.75,97.51,6.8476,0.9047,0.5931
4/4/1989,19.85,96.85,6.7902,0.8985,0.586
4/5/1989,19.75,97.05,6.7971,0.8999,0.5882
4/6/1989,19.35,97.15,6.7879,0.8971,0.5867
4/7/1989,19.45,97.52,6.7997,0.9001,0.5891
4/10/1989,19.7,97.7,6.8218,0.903,0.5891
4/11/1989,20.15,97.82,6.8373,0.9085,0.5917
4/12/1989,18.95,97.75,6.8373,0.9056,0.5917
4/13/1989,19.1,97.28,6.8002,0.9008,0.5893
4/14/1989,18.75,96.93,6.7981,0.9001,0.5886
4/17/1989,19.3,96.76,6.7478,0.8929,0.5831
4/18/1989,19.65,96.44,6.7375,0.8907,0.5821
4/19/1989,21.05,96.86,6.7597,0.8949,0.5846
4/20/1989,21.35,96.23,6.7254,0.8872,0.5824
4/21/1989,20.85,96.36,6.7274,0.89,0.5831
4/24/1989,20.45,96.74,6.7493,0.8961,0.5865
4/25/1989,20,97,6.7695,0.8968,0.5879
4/26/1989,20.2,97.57,6.8093,0.9039,0.5922
4/27/1989,19.8,97.44,6.8081,0.9018,0.5914
4/28/1989,19.45,97.71,6.8221,0.9031,0.5921
5/1/1989,19.45,98.18,6.8221,0.9029,0.5921
5/2/1989,19,98.13,6.8451,0.9054,0.5933
5/3/1989,18.4,98.27,6.8553,0.9081,0.5942
5/4/1989,19.3,98.33,6.8548,0.9078,0.594
5/5/1989,19.1,98.42,6.8698,0.9127,0.5974
5/8/1989,18.4,98.96,6.8748,0.9137,0.599
5/9/1989,18.5,98.9,6.9151,0.9196,0.6022
5/10/1989,18.5,98.56,6.8855,0.9139,0.5981
5/11/1989,18.3,99.16,6.9198,0.9183,0.6004
5/12/1989,18.3,99.44,6.9117,0.9223,0.6026
5/15/1989,18.35,100.43,7.0098,0.9323,0.6099
5/16/1989,18.9,100.31,7.0052,0.9335,0.6099
5/17/1989,18.2,101.87,7.1172,0.947,0.62
5/18/1989,18.2,101.92,7.1146,0.9467,0.6179
5/19/1989,18.25,101.97,7.1047,0.945,0.6177
5/22/1989,17.5,103.76,7.2256,0.9632,0.6327
5/23/1989,17.75,103.94,7.2153,0.967,0.638
5/24/1989,18.05,104.26,7.2378,0.9662,0.6376
5/25/1989,18.05,102.83,7.1883,0.9604,0.6329
5/26/1989,17.7,102.52,7.113,0.956,0.6293
